Dept,Course,Description,Section,Comp,Del,StartMonth,StartDay,EndMonth,EndDay,ClassDayOfWeek,ClassHour,ClassDuration,Room,ProfFirstName,ProfLastName
AIRF,FLTR1202,Navigation Flight 2,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1203,Navigation Flight 3,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1203,Navigation Flight 3,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1204,Navigation Flight 4,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1204,Navigation Flight 4,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1300,Extra Dual Flight: C-172,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1300,Extra Dual Flight: C-172,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1301,Extra Ground Briefing/Mentor Sim,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1301,Extra Ground Briefing/Mentor Sim,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1302,Extra Solo Flight: C-172,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1302,Extra Solo Flight: C-172,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1303,Additional Training: C-172,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1303,Additional Training: C-172,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1304,Extra Dual Flight: Twin,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1304,Extra Dual Flight: Twin,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1305,Extra Dual Flight: Simulator,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR1305,Extra Dual Flight: Simulator,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR2100,Currency,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR2100,Currency,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR2102,IFR Navigation & Holds,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR2103,Approach Basics,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR2104,IFR Operations,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR2105,Group 1 Instrument Rating,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR2106,Commercial Pilot License: FTP,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR2302,Additional Training: Twin,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR2302,Additional Training: Twin,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR2303,Additional Training: Simulator,1,1,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
AIRF,FLTR2303,Additional Training: Simulator,1,2,1,1,4,4,20,0,0,0,0,Deanna,Wiebe
BCJN,BMST1404,Audio & Video Production II,1,1,1,1,4,4,20,Monday,10.5,1,O226,Gareth,Wentzel
BCJN,BMST1404,Audio & Video Production II,1,501,1,1,4,4,20,Monday,12.5,2,T119L,,
BCJN,BMST1404,Audio & Video Production II,1,502,1,1,4,4,20,Tuesday,14.5,2,T119L,Gareth,Wentzel
BCJN,BMST1404,Audio & Video Production II,1,503,1,1,4,4,20,Wednesday,8.5,2,T119L,,
BCJN,BMST1404,Audio & Video Production II,1,504,1,1,4,4,20,Tuesday,10.5,2,T119L,Gareth,Wentzel
BCJN,BMST1404,Audio & Video Production II,2,101,1,1,4,4,20,Monday,10.5,1,O226,Gareth,Wentzel
BCJN,BMST1405,Writing Audio & Digital Video II,1,1,1,1,4,4,20,Tuesday,8.5,1,O226,Alana,Gieck
BCJN,BMST1405,Writing Audio & Digital Video II,1,1,1,1,4,4,20,0,0,0,0,Karen,Owen
BCJN,BMST1405,Writing Audio & Digital Video II,1,401,1,1,4,4,20,Wednesday,10.5,2,O231,Alana,Gieck
BCJN,BMST1405,Writing Audio & Digital Video II,1,401,1,1,4,4,20,0,0,0,0,Karen,Owen
BCJN,BMST1405,Writing Audio & Digital Video II,1,402,1,1,4,4,20,Tuesday,12.5,2,O231,Alana,Gieck
BCJN,BMST1405,Writing Audio & Digital Video II,1,402,1,1,4,4,20,0,0,0,0,Karen,Owen
BCJN,BMST1405,Writing Audio & Digital Video II,1,403,1,1,4,4,20,Friday,14.5,2,O239,Alana,Gieck
BCJN,BMST1405,Writing Audio & Digital Video II,1,403,1,1,4,4,20,0,0,0,0,Karen,Owen
BCJN,BMST1405,Writing Audio & Digital Video II,2,101,1,1,4,4,20,Tuesday,8.5,1,O226,Alana,Gieck
BCJN,BMST1405,Writing Audio & Digital Video II,2,101,1,1,4,4,20,0,0,0,0,Karen,Owen
BCJN,BMST2401,Digital News Gathering,1,1,1,1,4,4,20,Wednesday,8.5,1,T137,Karen,Owen
BCJN,BMST2401,Digital News Gathering,1,401,1,1,4,4,20,Friday,13.5,1,T119A,Karen,Owen
BCJN,BMST2401,Digital News Gathering,1,501,1,1,4,4,20,Friday,14.5,2,T119A,,
BCJN,BMST2401,Digital News Gathering,2,2,1,1,4,4,20,Wednesday,8.5,1,T137,Karen,Owen
BCJN,BMST2401,Digital News Gathering,2,402,1,1,4,4,20,Thursday,11.5,1,T119A,Karen,Owen
BCJN,BMST2401,Digital News Gathering,2,502,1,1,4,4,20,Thursday,12.5,2,T119A,,
BCJN,BMST2401,Digital News Gathering,3,3,1,1,4,4,20,Wednesday,8.5,1,T137,Karen,Owen
BCJN,BMST2401,Digital News Gathering,3,403,1,1,4,4,20,Monday,9.5,1,T119A,Karen,Owen
BCJN,BMST2401,Digital News Gathering,3,503,1,1,4,4,20,Monday,10.5,2,T119A,,
BCJN,BMST2405,Broadcast Presentation,1,1,1,1,4,4,20,Tuesday,9.5,1,X305,Alana,Gieck
BCJN,BMST2405,Broadcast Presentation,1,401,1,1,4,4,20,Thursday,14.5,2,E206,Alana,Gieck
BCJN,BMST2405,Broadcast Presentation,1,402,1,1,4,4,20,Thursday,16.5,2,E206,Alana,Gieck
BCJN,BMST2405,Broadcast Presentation,2,101,1,1,4,4,20,Tuesday,9.5,1,X305,Alana,Gieck
BCJN,BMST3403,Multimedia Content Production,1,1,1,1,4,4,20,Monday,13.5,1,T225,Alana,Gieck
BCJN,BMST3403,Multimedia Content Production,1,401,1,1,4,4,20,Wednesday,12.5,2,T134,Alana,Gieck
BCJN,BMST3403,Multimedia Content Production,1,402,1,1,4,4,20,Monday,16.5,2,T234,Alana,Gieck
BCJN,BMST3404,Advanced Storytelling,1,1,1,1,4,4,20,Tuesday,11.5,1,T225,,
BCJN,BMST3404,Advanced Storytelling,1,401,1,1,4,4,20,Friday,11.5,1,T243,,
BCJN,BMST3404,Advanced Storytelling,1,501,1,1,4,4,20,Friday,12.5,2,T243,Gareth,Wentzel
BCJN,BMST3404,Advanced Storytelling,2,2,1,1,4,4,20,Tuesday,11.5,1,T225,,
BCJN,BMST3404,Advanced Storytelling,2,402,1,1,4,4,20,Tuesday,15.5,1,T243,,
BCJN,BMST3404,Advanced Storytelling,2,502,1,1,4,4,20,Tuesday,16.5,2,T243,,
BCJN,BMST3404,Advanced Storytelling,3,3,1,1,4,4,20,Tuesday,11.5,1,T225,,
BCJN,BMST3404,Advanced Storytelling,3,403,1,1,4,4,20,Thursday,9.5,1,T243,,
BCJN,BMST3404,Advanced Storytelling,3,503,1,1,4,4,20,Thursday,10.5,2,T243,Gareth,Wentzel
BCJN,BMST4404,Case Studies in Media and Society,1,1,1,1,4,4,20,Wednesday,16,3,E206,Bradley,Clark
BCJN,BMST4405,Independent Media Project II,1,1,1,1,4,4,20,Monday,8.5,1,T137,Gareth,Wentzel
BCJN,BMST4405,Independent Media Project II,1,401,1,1,4,4,20,Monday,14.5,2,O231,Gareth,Wentzel
BCJN,BMST4405,Independent Media Project II,1,402,1,1,4,4,20,Monday,12.5,2,O231,Gareth,Wentzel
BCJN,JOUR1709,Journalism Foundations II,1,1,1,1,4,4,20,Tuesday,10.5,2,O211,Gabriela,Perdomo
BCJN,JOUR1709,Journalism Foundations II,1,101,1,1,4,4,20,Tuesday,10.5,2,O211,Gabriela,Perdomo
BCJN,JOUR1709,Journalism Foundations II,1,401,1,1,4,4,20,Tuesday,13.5,1,O211,Gabriela,Perdomo
BCJN,JOUR1709,Journalism Foundations II,1,411,1,1,4,4,20,Tuesday,13.5,1,O211,Gabriela,Perdomo
BCJN,JOUR1709,Journalism Foundations II,2,2,1,1,4,4,20,Monday,12.5,2,O221D,,
BCJN,JOUR1709,Journalism Foundations II,2,102,1,1,4,4,20,Monday,12.5,2,O221D,,
BCJN,JOUR1709,Journalism Foundations II,2,402,1,1,4,4,20,Thursday,13,1,O221D,,
BCJN,JOUR1709,Journalism Foundations II,2,412,1,1,4,4,20,Thursday,13,1,O221D,,
BCJN,JOUR1709,Journalism Foundations II,3,3,1,1,4,4,20,Monday,12.5,2,O211,,
BCJN,JOUR1709,Journalism Foundations II,3,103,1,1,4,4,20,Monday,12.5,2,O211,,
BCJN,JOUR1709,Journalism Foundations II,3,403,1,1,4,4,20,Tuesday,8.5,1,O211,,
BCJN,JOUR1709,Journalism Foundations II,3,413,1,1,4,4,20,Tuesday,8.5,1,O211,,
BCJN,JOUR1709,Journalism Foundations II,4,4,1,1,4,4,20,Monday,10.5,2,O221D,,
BCJN,JOUR1709,Journalism Foundations II,4,104,1,1,4,4,20,Monday,10.5,2,O221D,,
BCJN,JOUR1709,Journalism Foundations II,4,404,1,1,4,4,20,Thursday,8.5,1,O221D,,
BCJN,JOUR1709,Journalism Foundations II,4,414,1,1,4,4,20,Thursday,8.5,1,O221D,,
BCJN,JOUR1728,Digital Storytelling II,1,1,1,1,4,4,20,Wednesday,8.5,1.5,O231,Meg,Wilcox
BCJN,JOUR1728,Digital Storytelling II,1,101,1,1,4,4,20,Wednesday,8.5,1.5,O231,Meg,Wilcox
BCJN,JOUR1728,Digital Storytelling II,1,401,1,1,4,4,20,Wednesday,14.5,1.5,O231,Meg,Wilcox
BCJN,JOUR1728,Digital Storytelling II,1,411,1,1,4,4,20,Wednesday,14.5,1.5,O231,Meg,Wilcox
BCJN,JOUR1728,Digital Storytelling II,2,2,1,1,4,4,20,Tuesday,14.5,1.5,O231,Karen,Owen
BCJN,JOUR1728,Digital Storytelling II,2,102,1,1,4,4,20,Tuesday,14.5,1.5,O231,Karen,Owen
BCJN,JOUR1728,Digital Storytelling II,2,402,1,1,4,4,20,Wednesday,13,1.5,O231,Karen,Owen
BCJN,JOUR1728,Digital Storytelling II,2,412,1,1,4,4,20,Wednesday,13,1.5,O231,Karen,Owen
BCJN,JOUR1728,Digital Storytelling II,3,3,1,1,4,4,20,Tuesday,13,1.5,O239,,
BCJN,JOUR1728,Digital Storytelling II,3,103,1,1,4,4,20,Tuesday,13,1.5,O239,,
BCJN,JOUR1728,Digital Storytelling II,3,403,1,1,4,4,20,Tuesday,16,1.5,O239,,
BCJN,JOUR1728,Digital Storytelling II,3,413,1,1,4,4,20,Tuesday,16,1.5,O239,,
BCJN,JOUR1728,Digital Storytelling II,4,4,1,1,4,4,20,Tuesday,11.5,1.5,O239,,
BCJN,JOUR1728,Digital Storytelling II,4,104,1,1,4,4,20,Tuesday,11.5,1.5,O239,,
BCJN,JOUR1728,Digital Storytelling II,4,404,1,1,4,4,20,Tuesday,14.5,1.5,O239,,
BCJN,JOUR1728,Digital Storytelling II,4,414,1,1,4,4,20,Tuesday,14.5,1.5,O239,,
BCJN,JOUR2503,War and Media: Frontline News,1,1,1,1,4,4,20,Tuesday,8.5,3,T234,,
BCJN,JOUR2709,News Reporting II,1,1,1,1,4,4,20,Tuesday,14.5,3,O221D,,
BCJN,JOUR2709,News Reporting II,1,2,1,1,4,4,20,Wednesday,14.5,3,O221D,,
BCJN,JOUR2709,News Reporting II,1,3,1,1,4,4,20,Thursday,14.5,3,O221D,,
BCJN,JOUR2718,Community Centered Journalism,1,1,1,1,4,4,20,Thursday,11.5,1,O231,Gabriela,Perdomo
BCJN,JOUR2718,Community Centered Journalism,1,101,1,1,4,4,20,Thursday,11.5,1,O231,Gabriela,Perdomo
BCJN,JOUR2718,Community Centered Journalism,1,401,1,1,4,4,20,Monday,10.5,2,O231,Gabriela,Perdomo
BCJN,JOUR2718,Community Centered Journalism,1,411,1,1,4,4,20,Monday,10.5,2,O231,Gabriela,Perdomo
BCJN,JOUR2718,Community Centered Journalism,2,2,1,1,4,4,20,Thursday,12.5,1,O231,Gabriela,Perdomo
BCJN,JOUR2718,Community Centered Journalism,2,102,1,1,4,4,20,Wednesday,16,1,O231,Gabriela,Perdomo
BCJN,JOUR2718,Community Centered Journalism,2,402,1,1,4,4,20,Monday,8.5,2,O231,Gabriela,Perdomo
BCJN,JOUR2718,Community Centered Journalism,2,412,1,1,4,4,20,Monday,8.5,2,O231,Gabriela,Perdomo
BCJN,JOUR2718,Community Centered Journalism,3,3,1,1,4,4,20,Monday,13.5,1,O239,,
BCJN,JOUR2718,Community Centered Journalism,3,103,1,1,4,4,20,Tuesday,10.5,1,O239,,
BCJN,JOUR2718,Community Centered Journalism,3,403,1,1,4,4,20,Monday,10.5,2,O239,,
BCJN,JOUR2718,Community Centered Journalism,3,413,1,1,4,4,20,Monday,10.5,2,O239,,
BCJN,JOUR2718,Community Centered Journalism,4,4,1,1,4,4,20,Monday,12.5,1,O239,,
BCJN,JOUR2718,Community Centered Journalism,4,104,1,1,4,4,20,Monday,12.5,1,O239,,
BCJN,JOUR2718,Community Centered Journalism,4,404,1,1,4,4,20,Monday,14.5,2,O239,,
BCJN,JOUR2718,Community Centered Journalism,4,414,1,1,4,4,20,Tuesday,8.5,2,O239,,
BCJN,JOUR2740,Video Journalism I,1,1,1,1,4,4,20,Tuesday,8.5,2,O221D,Gareth,Wentzel
BCJN,JOUR2740,Video Journalism I,1,101,1,1,4,4,20,Tuesday,8.5,2,O221D,Gareth,Wentzel
BCJN,JOUR2740,Video Journalism I,1,401,1,1,4,4,20,Wednesday,13.5,1,O221D,Gareth,Wentzel
BCJN,JOUR2740,Video Journalism I,1,411,1,1,4,4,20,Wednesday,13.5,1,O221D,Gareth,Wentzel
BCJN,JOUR2740,Video Journalism I,2,2,1,1,4,4,20,Wednesday,10.5,2,O221D,,
BCJN,JOUR2740,Video Journalism I,2,102,1,1,4,4,20,Wednesday,10.5,2,O221D,,
BCJN,JOUR2740,Video Journalism I,2,402,1,1,4,4,20,Friday,10.5,1,O221D,,
BCJN,JOUR2740,Video Journalism I,2,412,1,1,4,4,20,Friday,10.5,1,O221D,,
BCJN,JOUR2740,Video Journalism I,3,3,1,1,4,4,20,Tuesday,12.5,2,O221D,,
BCJN,JOUR2740,Video Journalism I,3,103,1,1,4,4,20,Tuesday,12.5,2,O221D,,
BCJN,JOUR2740,Video Journalism I,3,403,1,1,4,4,20,Friday,9.5,1,O221D,,
BCJN,JOUR2740,Video Journalism I,3,413,1,1,4,4,20,Friday,9.5,1,O221D,,
BCJN,JOUR2740,Video Journalism I,4,4,1,1,4,4,20,Tuesday,10.5,2,O221D,,
BCJN,JOUR2740,Video Journalism I,4,104,1,1,4,4,20,Tuesday,10.5,2,O221D,,
BCJN,JOUR2740,Video Journalism I,4,404,1,1,4,4,20,Friday,8.5,1,O221D,,
BCJN,JOUR2740,Video Journalism I,4,414,1,1,4,4,20,Friday,8.5,1,O221D,,
BCJN,JOUR3730,Investigative Techniques,1,1,1,1,4,4,20,Thursday,8.5,1,O226,Brooks,Decillia
BCJN,JOUR3730,Investigative Techniques,1,401,1,1,4,4,20,Wednesday,12.5,2,O239,,
BCJN,JOUR3730,Investigative Techniques,1,402,1,1,4,4,20,Wednesday,10.5,2,O239,Brooks,Decillia
BCJN,JOUR3730,Investigative Techniques,1,403,1,1,4,4,20,Monday,16.5,2,O239,,
BCJN,JOUR3747,Visual Journalism II,1,1,1,1,4,4,20,Monday,10.5,2,O211,,
BCJN,JOUR3747,Visual Journalism II,1,401,1,1,4,4,20,Monday,15.5,1,O211,,
BCJN,JOUR3747,Visual Journalism II,2,2,1,1,4,4,20,Monday,8.5,2,O211,,
BCJN,JOUR3747,Visual Journalism II,2,402,1,1,4,4,20,Monday,14.5,1,O211,,
BCJN,JOUR3747,Visual Journalism II,3,3,1,1,4,4,20,Wednesday,10.5,2,O211,Gareth,Wentzel
BCJN,JOUR3747,Visual Journalism II,3,403,1,1,4,4,20,Wednesday,14.5,1,O211,Gareth,Wentzel
BCJN,JOUR3777,Project & Content Development,1,1,1,1,4,4,20,Wednesday,16,3,W207,Sally,Haney
BCJN,JOUR4705,Digital News Publishing,1,1,1,1,4,4,20,Monday,8.5,2,O221D,Donald,McLean
BCJN,JOUR4705,Digital News Publishing,1,1,1,1,4,4,20,Wednesday,8.5,2,O221D,Donald,McLean
BCJN,JOUR4705,Digital News Publishing,1,501,1,1,4,4,20,Wednesday,12.5,1,O221D,Donald,McLean
BCJN,JOUR4705,Digital News Publishing,1,501,1,1,4,4,20,Friday,12.5,1,O221D,Donald,McLean
BCJN,JOUR4707,Magazine Publishing,1,1,1,1,4,4,20,Thursday,10,3,O221D,,
BCJN,JOUR4707,Magazine Publishing,1,501,1,1,4,4,20,Friday,14.5,2,O221D,,
BCJN,JOUR4729,Advanced Multimedia Projects,1,1,1,1,4,4,20,Monday,8.5,1.5,O239,,
BCJN,JOUR4729,Advanced Multimedia Projects,1,1,1,1,4,4,20,Wednesday,8.5,1.5,O239,,
BCJN,JOUR4747,Advanced Audio Projects,1,1,1,1,4,4,20,Monday,14.5,3,O221D,Meg,Wilcox
BCJN,JOUR4791,Journalism Work Experience I,1,1,1,1,4,4,20,0,0,0,0,,
BCJN,JOUR4792,Journalism Work Experience II,1,1,1,1,4,4,20,0,0,0,0,,
BCJN,SPCH2001,Intro to Public Speaking,1,1,1,1,4,4,20,Monday,8.5,1.5,B231,,
BCJN,SPCH2001,Intro to Public Speaking,1,1,1,1,4,4,20,Wednesday,8.5,1.5,B231,,
BCJN,SPCH2001,Intro to Public Speaking,1,2,1,1,4,4,20,Tuesday,10,1.5,B231,,
BCJN,SPCH2001,Intro to Public Speaking,1,2,1,1,4,4,20,Thursday,10,1.5,B231,,
BCJN,SPCH2001,Intro to Public Speaking,1,3,1,1,4,4,20,Friday,11.5,3,B231,,
BCJN,SPCH2001,Intro to Public Speaking,1,4,1,1,4,4,20,Tuesday,11.5,1.5,B231,,
BCJN,SPCH2001,Intro to Public Speaking,1,4,1,1,4,4,20,Thursday,11.5,1.5,B231,,
BCJN,SPCH2001,Intro to Public Speaking,1,5,1,1,4,4,20,Wednesday,10,1.5,EC1140,,
BCJN,SPCH2001,Intro to Public Speaking,1,5,1,1,4,4,20,Friday,10,1.5,EC1140,,
BCJN,SPCH2001,Intro to Public Speaking,1,6,1,1,4,4,20,Tuesday,8.5,1.5,EB2136,,
BCJN,SPCH2001,Intro to Public Speaking,1,6,1,1,4,4,20,Thursday,8.5,1.5,EB2136,,
BCJN,SPCH2001,Intro to Public Speaking,1,7,1,1,4,4,20,Tuesday,13,1.5,T227,,
BCJN,SPCH2001,Intro to Public Speaking,1,7,1,1,4,4,20,Thursday,13,1.5,T227,,
BCJN,SPCH2001,Intro to Public Speaking,1,8,1,1,4,4,20,Tuesday,18,3,B231,,
BCJN,SPCH2001,Intro to Public Speaking,1,9,1,1,4,4,20,Tuesday,8.5,1.5,E125,,
BCJN,SPCH2001,Intro to Public Speaking,1,9,1,1,4,4,20,Thursday,8.5,1.5,E125,,
BCJN,SPCH2001,Intro to Public Speaking,1,10,1,1,4,4,20,Monday,16,1.5,E125,,
BCJN,SPCH2001,Intro to Public Speaking,1,10,1,1,4,4,20,Wednesday,16,1.5,E125,,
BCJN,SPCH2001,Intro to Public Speaking,1,11,1,1,4,4,20,Monday,13,1.5,T227,,
BCJN,SPCH2001,Intro to Public Speaking,1,11,1,1,4,4,20,Wednesday,13,1.5,T227,,
BCJN,SPCH2003,Delivery Tech for Presentation,1,1,1,1,4,4,20,Monday,8.5,1.5,EA2068,,
BCJN,SPCH2003,Delivery Tech for Presentation,1,1,1,1,4,4,20,Wednesday,8.5,1.5,EA2068,,
BCJN,SPCH2005,"Oral Trad, Narr & Storytelling",1,1,1,1,4,4,20,Monday,10,1.5,E125,,
BCJN,SPCH2005,"Oral Trad, Narr & Storytelling",1,1,1,1,4,4,20,Wednesday,10,1.5,E125,,
BCJN,SPCH2007,Professional Speaking,1,1,1,1,4,4,20,Monday,16,1.5,EB1022,,
BCJN,SPCH2007,Professional Speaking,1,1,1,1,4,4,20,Wednesday,16,1.5,EB1022,,
BCJN,SPCH3001,Persuasive Speaking,1,1,1,1,4,4,20,Friday,13,3,EA2054,,
BCJN,SPCH3009,"Great Speakers, Great Speeches",1,1,1,1,4,4,20,Tuesday,16,1.5,EA1051,,
BCJN,SPCH3009,"Great Speakers, Great Speeches",1,1,1,1,4,4,20,Thursday,16,1.5,EA1051,,
BIOL,BIOL0115,Introduction to Biology,1,1,1,1,4,4,20,Monday,16,1.5,B202,,
BIOL,BIOL0115,Introduction to Biology,1,1,1,1,4,4,20,Wednesday,16,1.5,B202,,
BIOL,BIOL0115,Introduction to Biology,1,501,1,1,4,4,20,Tuesday,14.5,1.5,B129,,
BIOL,BIOL0115,Introduction to Biology,1,502,1,1,4,4,20,Tuesday,16,1.5,B129,,
BIOL,BIOL0115,Introduction to Biology,2,65,1,1,4,4,20,Monday,16,1.5,B202,,
BIOL,BIOL0115,Introduction to Biology,2,65,1,1,4,4,20,Wednesday,16,1.5,B202,,
BIOL,BIOL0115,Introduction to Biology,2,565,1,1,4,4,20,Tuesday,14.5,1.5,B129,,
BIOL,BIOL0130,Fundamentals of Biology,1,1,1,1,4,4,20,Tuesday,14.5,1.5,E103,,
BIOL,BIOL0130,Fundamentals of Biology,1,1,1,1,4,4,20,Thursday,14.5,1.5,E103,,
BIOL,BIOL0130,Fundamentals of Biology,1,2,1,1,4,4,20,Wednesday,11.5,1.5,EA1024,,
BIOL,BIOL0130,Fundamentals of Biology,1,2,1,1,4,4,20,Friday,11.5,1.5,EA1024,,
BIOL,BIOL0130,Fundamentals of Biology,1,3,1,1,4,4,20,Tuesday,8.5,1.5,T137,,
BIOL,BIOL0130,Fundamentals of Biology,1,3,1,1,4,4,20,Thursday,8.5,1.5,T137,,
BIOL,BIOL0130,Fundamentals of Biology,1,401,1,1,4,4,20,Tuesday,12,1,T234,,
BIOL,BIOL0130,Fundamentals of Biology,1,402,1,1,4,4,20,Friday,13,1,E131,,
BIOL,BIOL0130,Fundamentals of Biology,1,403,1,1,4,4,20,Wednesday,16,1,T230,,
BIOL,BIOL0130,Fundamentals of Biology,1,404,1,1,4,4,20,Wednesday,10.5,1,T230,,
BIOL,BIOL0130,Fundamentals of Biology,1,405,1,1,4,4,20,Tuesday,13,1,T234,,
BIOL,BIOL0130,Fundamentals of Biology,1,406,1,1,4,4,20,Monday,8.5,1,T134,,
BIOL,BIOL0130,Fundamentals of Biology,1,501,1,1,4,4,20,Monday,10,1.5,B150,,
BIOL,BIOL0130,Fundamentals of Biology,1,502,1,1,4,4,20,Monday,11.5,1.5,B150,,
BIOL,BIOL0130,Fundamentals of Biology,1,503,1,1,4,4,20,Monday,13,1.5,B150,,
BIOL,BIOL0130,Fundamentals of Biology,1,504,1,1,4,4,20,Monday,14.5,1.5,B150,,
BIOL,BIOL0130,Fundamentals of Biology,1,505,1,1,4,4,20,Tuesday,10,1.5,B150,,
BIOL,BIOL0130,Fundamentals of Biology,1,506,1,1,4,4,20,Tuesday,11.5,1.5,B150,,
BIOL,BIOL0130,Fundamentals of Biology,1,507,1,1,4,4,20,Tuesday,13,1.5,B150,,
BIOL,BIOL0130,Fundamentals of Biology,1,508,1,1,4,4,20,Monday,8.5,1.5,B150,,
BIOL,BIOL0130,Fundamentals of Biology,2,65,1,1,4,4,20,Tuesday,14.5,1.5,E103,,
BIOL,BIOL0130,Fundamentals of Biology,2,65,1,1,4,4,20,Thursday,14.5,1.5,E103,,
BIOL,BIOL0130,Fundamentals of Biology,2,465,1,1,4,4,20,Tuesday,12,1,T234,,
BIOL,BIOL0130,Fundamentals of Biology,2,565,1,1,4,4,20,Monday,13,1.5,B150,,
BIOL,BIOL1202,Introduction to Cell Biology,1,1,1,1,4,4,20,Wednesday,11.5,1.5,EA2031,Adrienne,Benediktsson
BIOL,BIOL1202,Introduction to Cell Biology,1,1,1,1,4,4,20,Friday,11.5,1.5,EA2031,Adrienne,Benediktsson
BIOL,BIOL1202,Introduction to Cell Biology,1,2,1,1,4,4,20,Monday,13,1.5,W322,Tatiana,Rogasevskaia
BIOL,BIOL1202,Introduction to Cell Biology,1,2,1,1,4,4,20,Wednesday,13,1.5,W322,Tatiana,Rogasevskaia
BIOL,BIOL1202,Introduction to Cell Biology,1,501,1,1,4,4,20,Wednesday,8.5,3,B129,Alexandria,Farmer
BIOL,BIOL1202,Introduction to Cell Biology,1,502,1,1,4,4,20,Wednesday,14.5,3,B129,,
BIOL,BIOL1202,Introduction to Cell Biology,1,503,1,1,4,4,20,Thursday,8.5,3,B129,,
BIOL,BIOL1202,Introduction to Cell Biology,1,504,1,1,4,4,20,Thursday,11.5,3,B129,,
BIOL,BIOL1202,Introduction to Cell Biology,1,505,1,1,4,4,20,Thursday,14.5,3,B129,,
BIOL,BIOL1202,Introduction to Cell Biology,1,506,1,1,4,4,20,Friday,8.5,3,B129,,
BIOL,BIOL1204,Evolution of Eukaryotes,1,1,1,1,4,4,20,Tuesday,14.5,1.5,W322,Jonathan,Mee
BIOL,BIOL1204,Evolution of Eukaryotes,1,1,1,1,4,4,20,Thursday,14.5,1.5,W322,Jonathan,Mee
BIOL,BIOL1204,Evolution of Eukaryotes,1,2,1,1,4,4,20,Wednesday,10,1.5,W322,Sara,Smith Wuitchik
BIOL,BIOL1204,Evolution of Eukaryotes,1,2,1,1,4,4,20,Friday,10,1.5,W322,Sara,Smith Wuitchik
BIOL,BIOL1204,Evolution of Eukaryotes,1,3,1,1,4,4,20,Monday,14.5,1.5,W316,Dorothy,Hill
BIOL,BIOL1204,Evolution of Eukaryotes,1,3,1,1,4,4,20,Wednesday,14.5,1.5,W316,Dorothy,Hill
BIOL,BIOL1204,Evolution of Eukaryotes,1,4,1,1,4,4,20,Tuesday,16,1.5,W322,Jonathan,Mee
BIOL,BIOL1204,Evolution of Eukaryotes,1,4,1,1,4,4,20,Thursday,16,1.5,W322,Jonathan,Mee
BIOL,BIOL1204,Evolution of Eukaryotes,1,501,1,1,4,4,20,Monday,11.5,3,B129,Alexandria,Farmer
BIOL,BIOL1204,Evolution of Eukaryotes,1,502,1,1,4,4,20,Monday,14.5,3,B129,,
BIOL,BIOL1204,Evolution of Eukaryotes,1,503,1,1,4,4,20,Tuesday,8.5,3,B129,Alexandria,Farmer
BIOL,BIOL1204,Evolution of Eukaryotes,1,504,1,1,4,4,20,Tuesday,14.5,3,B133,Lydia,Chiasson
BIOL,BIOL1204,Evolution of Eukaryotes,1,505,1,1,4,4,20,Wednesday,8.5,3,B133,Lydia,Chiasson
BIOL,BIOL1204,Evolution of Eukaryotes,1,506,1,1,4,4,20,Wednesday,11.5,2.5,B133,Alexandria,Farmer
BIOL,BIOL1204,Evolution of Eukaryotes,1,507,1,1,4,4,20,Wednesday,14.5,3,B133,,
